occurrenceID,measurementType,measurementValue
IYS2019-Kaganovsky-28-Bongo-1-11,lifeStage,NA
IYS2019-Kaganovsky-28-Bongo-1-11,sex,NA
IYS2019-Kaganovsky-28-Bongo-1-11,abundance,0.296296296296296
IYS2019-Kaganovsky-28-Bongo-1-12,lifeStage,NA
IYS2019-Kaganovsky-28-Bongo-1-12,sex,NA
IYS2019-Kaganovsky-28-Bongo-1-12,abundance,0.0246913580246914
IYS2019-Kaganovsky-28-Bongo-1-13,lifeStage,NA
IYS2019-Kaganovsky-28-Bongo-1-13,sex,NA
IYS2019-Kaganovsky-28-Bongo-1-13,abundance,4.74074074074074
IYS2019-Kaganovsky-28-Bongo-1-14,lifeStage,NA
IYS2019-Kaganovsky-28-Bongo-1-14,sex,NA
IYS2019-Kaganovsky-28-Bongo-1-14,abundance,0.691358024691358
IYS2019-Kaganovsky-28-Bongo-1-15,lifeStage,C4
IYS2019-Kaganovsky-28-Bongo-1-15,sex,NA
IYS2019-Kaganovsky-28-Bongo-1-15,abundance,0.395061728395062
IYS2019-Kaganovsky-28-Bongo-1-16,lifeStage,C5
IYS2019-Kaganovsky-28-Bongo-1-16,sex,F
IYS2019-Kaganovsky-28-Bongo-1-16,abundance,0.148148148148148
IYS2019-Kaganovsky-28-Bongo-1-17,lifeStage,C6
IYS2019-Kaganovsky-28-Bongo-1-17,sex,F
IYS2019-Kaganovsky-28-Bongo-1-17,abundance,0.0493827160493827
IYS2019-Kaganovsky-28-Bongo-1-18,lifeStage,C6
IYS2019-Kaganovsky-28-Bongo-1-18,sex,M
IYS2019-Kaganovsky-28-Bongo-1-18,abundance,0.148148148148148
IYS2019-Kaganovsky-28-Bongo-1-19,lifeStage,NA
IYS2019-Kaganovsky-28-Bongo-1-19,sex,NA
IYS2019-Kaganovsky-28-Bongo-1-19,abundance,1.85185185185185
IYS2019-Kaganovsky-28-Bongo-1-20,lifeStage,NA
IYS2019-Kaganovsky-28-Bongo-1-20,sex,NA
IYS2019-Kaganovsky-28-Bongo-1-20,abundance,4.34567901234568
IYS2019-Kaganovsky-28-Bongo-1-21,lifeStage,egg
IYS2019-Kaganovsky-28-Bongo-1-21,sex,NA
IYS2019-Kaganovsky-28-Bongo-1-21,abundance,0.395061728395062
IYS2019-Kaganovsky-28-Bongo-1-22,lifeStage,nauplius
IYS2019-Kaganovsky-28-Bongo-1-22,sex,NA
IYS2019-Kaganovsky-28-Bongo-1-22,abundance,0.0987654320987654
IYS2019-Kaganovsky-28-Bongo-1-23,lifeStage,NA
IYS2019-Kaganovsky-28-Bongo-1-23,sex,NA
IYS2019-Kaganovsky-28-Bongo-1-23,abundance,0.395061728395062
IYS2019-Kaganovsky-28-Bongo-1-24,lifeStage,C5
IYS2019-Kaganovsky-28-Bongo-1-24,sex,F
IYS2019-Kaganovsky-28-Bongo-1-24,abundance,0.0987654320987654
IYS2019-Kaganovsky-28-Bongo-1-25,lifeStage,C6
IYS2019-Kaganovsky-28-Bongo-1-25,sex,F
IYS2019-Kaganovsky-28-Bongo-1-25,abundance,0.296296296296296
IYS2019-Kaganovsky-28-Bongo-1-26,lifeStage,C3
IYS2019-Kaganovsky-28-Bongo-1-26,sex,NA
IYS2019-Kaganovsky-28-Bongo-1-26,abundance,0.0987654320987654
IYS2019-Kaganovsky-28-Bongo-1-27,lifeStage,NA
IYS2019-Kaganovsky-28-Bongo-1-27,sex,NA
IYS2019-Kaganovsky-28-Bongo-1-27,abundance,1.97530864197531
IYS2019-Kaganovsky-28-Bongo-1-28,lifeStage,C6
IYS2019-Kaganovsky-28-Bongo-1-28,sex,F
IYS2019-Kaganovsky-28-Bongo-1-28,abundance,0.197530864197531
IYS2019-Kaganovsky-28-Bongo-1-29,lifeStage,C6
IYS2019-Kaganovsky-28-Bongo-1-29,sex,M
IYS2019-Kaganovsky-28-Bongo-1-29,abundance,0.197530864197531
IYS2019-Kaganovsky-28-Bongo-1-30,lifeStage,NA
IYS2019-Kaganovsky-28-Bongo-1-30,sex,NA
IYS2019-Kaganovsky-28-Bongo-1-30,abundance,1.18518518518519
IYS2019-Kaganovsky-28-Bongo-1-31,lifeStage,C4
IYS2019-Kaganovsky-28-Bongo-1-31,sex,NA
IYS2019-Kaganovsky-28-Bongo-1-31,abundance,0.395061728395062
IYS2019-Kaganovsky-28-Bongo-1-32,lifeStage,C5
IYS2019-Kaganovsky-28-Bongo-1-32,sex,NA
IYS2019-Kaganovsky-28-Bongo-1-32,abundance,0.197530864197531
IYS2019-Kaganovsky-28-Bongo-1-33,lifeStage,C6
IYS2019-Kaganovsky-28-Bongo-1-33,sex,F
IYS2019-Kaganovsky-28-Bongo-1-33,abundance,1.48148148148148
IYS2019-Kaganovsky-28-Bongo-1-34,lifeStage,C1
IYS2019-Kaganovsky-28-Bongo-1-34,sex,NA
IYS2019-Kaganovsky-28-Bongo-1-34,abundance,0.0987654320987654
IYS2019-Kaganovsky-28-Bongo-1-35,lifeStage,C2
IYS2019-Kaganovsky-28-Bongo-1-35,sex,NA
IYS2019-Kaganovsky-28-Bongo-1-35,abundance,1.08641975308642
IYS2019-Kaganovsky-28-Bongo-1-36,lifeStage,C3
IYS2019-Kaganovsky-28-Bongo-1-36,sex,NA
IYS2019-Kaganovsky-28-Bongo-1-36,abundance,0.987654320987654
IYS2019-Kaganovsky-28-Bongo-1-37,lifeStage,C4
IYS2019-Kaganovsky-28-Bongo-1-37,sex,NA
IYS2019-Kaganovsky-28-Bongo-1-37,abundance,0.197530864197531
IYS2019-Kaganovsky-28-Bongo-1-38,lifeStage,C4
IYS2019-Kaganovsky-28-Bongo-1-38,sex,NA
IYS2019-Kaganovsky-28-Bongo-1-38,abundance,0.197530864197531
IYS2019-Kaganovsky-28-Bongo-1-39,lifeStage,C4
IYS2019-Kaganovsky-28-Bongo-1-39,sex,NA
IYS2019-Kaganovsky-28-Bongo-1-39,abundance,0.172839506172839
IYS2019-Kaganovsky-28-Bongo-1-40,lifeStage,NA
IYS2019-Kaganovsky-28-Bongo-1-40,sex,NA
IYS2019-Kaganovsky-28-Bongo-1-40,abundance,1.1358024691358
IYS2019-Kaganovsky-28-Bongo-1-41,lifeStage,C4
IYS2019-Kaganovsky-28-Bongo-1-41,sex,NA
IYS2019-Kaganovsky-28-Bongo-1-41,abundance,0.197530864197531
IYS2019-Kaganovsky-28-Bongo-1-42,lifeStage,C6
IYS2019-Kaganovsky-28-Bongo-1-42,sex,F
IYS2019-Kaganovsky-28-Bongo-1-42,abundance,0.197530864197531
IYS2019-Kaganovsky-28-Bongo-1-43,lifeStage,C4
IYS2019-Kaganovsky-28-Bongo-1-43,sex,NA
IYS2019-Kaganovsky-28-Bongo-1-43,abundance,0.0987654320987654
IYS2019-Kaganovsky-28-Bongo-1-44,lifeStage,C1
IYS2019-Kaganovsky-28-Bongo-1-44,sex,NA
IYS2019-Kaganovsky-28-Bongo-1-44,abundance,4.14814814814815
IYS2019-Kaganovsky-28-Bongo-1-45,lifeStage,C2
IYS2019-Kaganovsky-28-Bongo-1-45,sex,NA
IYS2019-Kaganovsky-28-Bongo-1-45,abundance,2.5679012345679
IYS2019-Kaganovsky-28-Bongo-1-46,lifeStage,C3
IYS2019-Kaganovsky-28-Bongo-1-46,sex,NA
IYS2019-Kaganovsky-28-Bongo-1-46,abundance,1.18518518518519
IYS2019-Kaganovsky-28-Bongo-1-47,lifeStage,NA
IYS2019-Kaganovsky-28-Bongo-1-47,sex,NA
IYS2019-Kaganovsky-28-Bongo-1-47,abundance,0.493827160493827
IYS2019-Kaganovsky-28-Bongo-1-48,lifeStage,NA
IYS2019-Kaganovsky-28-Bongo-1-48,sex,NA
IYS2019-Kaganovsky-28-Bongo-1-48,abundance,0.0987654320987654
IYS2019-Kaganovsky-28-Bongo-1-49,lifeStage,NA
IYS2019-Kaganovsky-28-Bongo-1-49,sex,NA
IYS2019-Kaganovsky-28-Bongo-1-49,abundance,1.77777777777778
IYS2019-Kaganovsky-28-Bongo-1-50,lifeStage,C6
IYS2019-Kaganovsky-28-Bongo-1-50,sex,F
IYS2019-Kaganovsky-28-Bongo-1-50,abundance,1.38271604938272
IYS2019-Kaganovsky-28-Bongo-1-51,lifeStage,C5
IYS2019-Kaganovsky-28-Bongo-1-51,sex,NA
IYS2019-Kaganovsky-28-Bongo-1-51,abundance,0.987654320987654
IYS2019-Kaganovsky-28-Bongo-1-52,lifeStage,C5
IYS2019-Kaganovsky-28-Bongo-1-52,sex,M
IYS2019-Kaganovsky-28-Bongo-1-52,abundance,0.0987654320987654
IYS2019-Kaganovsky-28-Bongo-1-53,lifeStage,C5
IYS2019-Kaganovsky-28-Bongo-1-53,sex,F
IYS2019-Kaganovsky-28-Bongo-1-53,abundance,0.148148148148148
IYS2019-Kaganovsky-28-Bongo-1-54,lifeStage,C5
IYS2019-Kaganovsky-28-Bongo-1-54,sex,M
IYS2019-Kaganovsky-28-Bongo-1-54,abundance,0.0493827160493827
IYS2019-Kaganovsky-28-Bongo-1-55,lifeStage,C6
IYS2019-Kaganovsky-28-Bongo-1-55,sex,F
IYS2019-Kaganovsky-28-Bongo-1-55,abundance,0.0740740740740741
IYS2019-Kaganovsky-28-Bongo-1-56,lifeStage,NA
IYS2019-Kaganovsky-28-Bongo-1-56,sex,NA
IYS2019-Kaganovsky-28-Bongo-1-56,abundance,0.320987654320988
IYS2019-Kaganovsky-28-Bongo-1-57,lifeStage,NA
IYS2019-Kaganovsky-28-Bongo-1-57,sex,NA
IYS2019-Kaganovsky-28-Bongo-1-57,abundance,0.0246913580246914
IYS2019-Kaganovsky-28-Bongo-1-58,lifeStage,C5
IYS2019-Kaganovsky-28-Bongo-1-58,sex,NA
IYS2019-Kaganovsky-28-Bongo-1-58,abundance,0.197530864197531
IYS2019-Kaganovsky-28-Bongo-1-59,lifeStage,C6
IYS2019-Kaganovsky-28-Bongo-1-59,sex,F
IYS2019-Kaganovsky-28-Bongo-1-59,abundance,0.790123456790123
IYS2019-Kaganovsky-28-Bongo-1-60,lifeStage,C6
IYS2019-Kaganovsky-28-Bongo-1-60,sex,M
IYS2019-Kaganovsky-28-Bongo-1-60,abundance,0.296296296296296
IYS2019-Kaganovsky-28-Bongo-1-61,lifeStage,C6
IYS2019-Kaganovsky-28-Bongo-1-61,sex,F
IYS2019-Kaganovsky-28-Bongo-1-61,abundance,0.790123456790123
IYS2019-Kaganovsky-28-Bongo-1-62,lifeStage,C6
IYS2019-Kaganovsky-28-Bongo-1-62,sex,M
IYS2019-Kaganovsky-28-Bongo-1-62,abundance,0.0987654320987654
IYS2019-Kaganovsky-28-Bongo-1-63,lifeStage,C6
IYS2019-Kaganovsky-28-Bongo-1-63,sex,F
IYS2019-Kaganovsky-28-Bongo-1-63,abundance,0.0987654320987654
IYS2019-Kaganovsky-28-Bongo-1-64,lifeStage,C3
IYS2019-Kaganovsky-28-Bongo-1-64,sex,NA
IYS2019-Kaganovsky-28-Bongo-1-64,abundance,0.0987654320987654
IYS2019-Kaganovsky-28-Bongo-1-65,lifeStage,C4
IYS2019-Kaganovsky-28-Bongo-1-65,sex,NA
IYS2019-Kaganovsky-28-Bongo-1-65,abundance,0.0987654320987654
IYS2019-Kaganovsky-28-Bongo-1-66,lifeStage,C4
IYS2019-Kaganovsky-28-Bongo-1-66,sex,NA
IYS2019-Kaganovsky-28-Bongo-1-66,abundance,0.197530864197531
IYS2019-Kaganovsky-28-Bongo-1-67,lifeStage,C5
IYS2019-Kaganovsky-28-Bongo-1-67,sex,NA
IYS2019-Kaganovsky-28-Bongo-1-67,abundance,0.197530864197531
IYS2019-Kaganovsky-28-Bongo-1-68,lifeStage,C5
IYS2019-Kaganovsky-28-Bongo-1-68,sex,NA
IYS2019-Kaganovsky-28-Bongo-1-68,abundance,0.395061728395062
IYS2019-Kaganovsky-28-Bongo-1-69,lifeStage,C6
IYS2019-Kaganovsky-28-Bongo-1-69,sex,F
IYS2019-Kaganovsky-28-Bongo-1-69,abundance,0.592592592592593
IYS2019-Kaganovsky-28-Bongo-1-70,lifeStage,C6
IYS2019-Kaganovsky-28-Bongo-1-70,sex,M
IYS2019-Kaganovsky-28-Bongo-1-70,abundance,0.0987654320987654
IYS2019-Kaganovsky-28-Bongo-1-71,lifeStage,NA
IYS2019-Kaganovsky-28-Bongo-1-71,sex,F
IYS2019-Kaganovsky-28-Bongo-1-71,abundance,0.0493827160493827
IYS2019-Kaganovsky-28-Bongo-1-72,lifeStage,NA
IYS2019-Kaganovsky-28-Bongo-1-72,sex,NA
IYS2019-Kaganovsky-28-Bongo-1-72,abundance,0.0246913580246914
IYS2019-Kaganovsky-28-Bongo-1-73,lifeStage,NA
IYS2019-Kaganovsky-28-Bongo-1-73,sex,NA
IYS2019-Kaganovsky-28-Bongo-1-73,abundance,0.0493827160493827
IYS2019-Kaganovsky-28-Bongo-1-74,lifeStage,trochophore
IYS2019-Kaganovsky-28-Bongo-1-74,sex,NA
IYS2019-Kaganovsky-28-Bongo-1-74,abundance,0.296296296296296
IYS2019-Kaganovsky-28-Bongo-1-75,lifeStage,NA
IYS2019-Kaganovsky-28-Bongo-1-75,sex,NA
IYS2019-Kaganovsky-28-Bongo-1-75,abundance,0.0987654320987654
IYS2019-Kaganovsky-28-Bongo-1-76,lifeStage,NA
IYS2019-Kaganovsky-28-Bongo-1-76,sex,NA
IYS2019-Kaganovsky-28-Bongo-1-76,abundance,0.0246913580246914
IYS2019-Kaganovsky-29-Bongo-1-1,lifeStage,C6
IYS2019-Kaganovsky-29-Bongo-1-1,sex,F
IYS2019-Kaganovsky-29-Bongo-1-1,abundance,0.0961538461538461
IYS2019-Kaganovsky-29-Bongo-1-2,lifeStage,C4
IYS2019-Kaganovsky-29-Bongo-1-2,sex,NA
IYS2019-Kaganovsky-29-Bongo-1-2,abundance,0.288461538461538
IYS2019-Kaganovsky-29-Bongo-1-3,lifeStage,C5
IYS2019-Kaganovsky-29-Bongo-1-3,sex,M
IYS2019-Kaganovsky-29-Bongo-1-3,abundance,0.0961538461538461
IYS2019-Kaganovsky-29-Bongo-1-4,lifeStage,C6
IYS2019-Kaganovsky-29-Bongo-1-4,sex,F
IYS2019-Kaganovsky-29-Bongo-1-4,abundance,0.192307692307692
IYS2019-Kaganovsky-29-Bongo-1-5,lifeStage,NA
IYS2019-Kaganovsky-29-Bongo-1-5,sex,NA
IYS2019-Kaganovsky-29-Bongo-1-5,abundance,0.0480769230769231
IYS2019-Kaganovsky-29-Bongo-1-6,lifeStage,NA
IYS2019-Kaganovsky-29-Bongo-1-6,sex,NA
IYS2019-Kaganovsky-29-Bongo-1-6,abundance,0.168269230769231
IYS2019-Kaganovsky-29-Bongo-1-7,lifeStage,C1
IYS2019-Kaganovsky-29-Bongo-1-7,sex,NA
IYS2019-Kaganovsky-29-Bongo-1-7,abundance,1.15384615384615
IYS2019-Kaganovsky-29-Bongo-1-8,lifeStage,C2
IYS2019-Kaganovsky-29-Bongo-1-8,sex,NA
IYS2019-Kaganovsky-29-Bongo-1-8,abundance,1.34615384615385
IYS2019-Kaganovsky-29-Bongo-1-9,lifeStage,C3
IYS2019-Kaganovsky-29-Bongo-1-9,sex,NA
IYS2019-Kaganovsky-29-Bongo-1-9,abundance,1.25
IYS2019-Kaganovsky-29-Bongo-1-10,lifeStage,C2
IYS2019-Kaganovsky-29-Bongo-1-10,sex,NA
IYS2019-Kaganovsky-29-Bongo-1-10,abundance,0.0961538461538461
IYS2019-Kaganovsky-29-Bongo-1-11,lifeStage,juvenile
IYS2019-Kaganovsky-29-Bongo-1-11,sex,NA
IYS2019-Kaganovsky-29-Bongo-1-11,abundance,0.192307692307692
IYS2019-Kaganovsky-29-Bongo-1-12,lifeStage,NA
IYS2019-Kaganovsky-29-Bongo-1-12,sex,NA
IYS2019-Kaganovsky-29-Bongo-1-12,abundance,0.0961538461538461
IYS2019-Kaganovsky-29-Bongo-1-13,lifeStage,juvenile
IYS2019-Kaganovsky-29-Bongo-1-13,sex,NA
IYS2019-Kaganovsky-29-Bongo-1-13,abundance,0.0961538461538461
IYS2019-Kaganovsky-29-Bongo-1-14,lifeStage,NA
IYS2019-Kaganovsky-29-Bongo-1-14,sex,NA
IYS2019-Kaganovsky-29-Bongo-1-14,abundance,5.86538461538461
IYS2019-Kaganovsky-29-Bongo-1-15,lifeStage,NA
IYS2019-Kaganovsky-29-Bongo-1-15,sex,NA
IYS2019-Kaganovsky-29-Bongo-1-15,abundance,1.05769230769231
IYS2019-Kaganovsky-29-Bongo-1-16,lifeStage,C4
IYS2019-Kaganovsky-29-Bongo-1-16,sex,NA
IYS2019-Kaganovsky-29-Bongo-1-16,abundance,0.480769230769231
IYS2019-Kaganovsky-29-Bongo-1-17,lifeStage,C5
IYS2019-Kaganovsky-29-Bongo-1-17,sex,M
IYS2019-Kaganovsky-29-Bongo-1-17,abundance,0.384615384615385
IYS2019-Kaganovsky-29-Bongo-1-18,lifeStage,C5
IYS2019-Kaganovsky-29-Bongo-1-18,sex,F
IYS2019-Kaganovsky-29-Bongo-1-18,abundance,0.0961538461538461
IYS2019-Kaganovsky-29-Bongo-1-19,lifeStage,C6
IYS2019-Kaganovsky-29-Bongo-1-19,sex,F
IYS2019-Kaganovsky-29-Bongo-1-19,abundance,0.0240384615384615
IYS2019-Kaganovsky-29-Bongo-1-20,lifeStage,C6
IYS2019-Kaganovsky-29-Bongo-1-20,sex,M
IYS2019-Kaganovsky-29-Bongo-1-20,abundance,0.264423076923077
IYS2019-Kaganovsky-29-Bongo-1-21,lifeStage,NA
IYS2019-Kaganovsky-29-Bongo-1-21,sex,NA
IYS2019-Kaganovsky-29-Bongo-1-21,abundance,1.89903846153846
IYS2019-Kaganovsky-29-Bongo-1-22,lifeStage,NA
IYS2019-Kaganovsky-29-Bongo-1-22,sex,NA
IYS2019-Kaganovsky-29-Bongo-1-22,abundance,5.57692307692308
IYS2019-Kaganovsky-29-Bongo-1-23,lifeStage,NA
IYS2019-Kaganovsky-29-Bongo-1-23,sex,F
IYS2019-Kaganovsky-29-Bongo-1-23,abundance,0.0240384615384615
IYS2019-Kaganovsky-29-Bongo-1-24,lifeStage,egg
IYS2019-Kaganovsky-29-Bongo-1-24,sex,NA
IYS2019-Kaganovsky-29-Bongo-1-24,abundance,0.288461538461538
IYS2019-Kaganovsky-29-Bongo-1-25,lifeStage,egg
IYS2019-Kaganovsky-29-Bongo-1-25,sex,NA
IYS2019-Kaganovsky-29-Bongo-1-25,abundance,0.0961538461538461
IYS2019-Kaganovsky-29-Bongo-1-26,lifeStage,NA
IYS2019-Kaganovsky-29-Bongo-1-26,sex,NA
IYS2019-Kaganovsky-29-Bongo-1-26,abundance,5.76923076923077
IYS2019-Kaganovsky-29-Bongo-1-27,lifeStage,C6
IYS2019-Kaganovsky-29-Bongo-1-27,sex,F
IYS2019-Kaganovsky-29-Bongo-1-27,abundance,0.480769230769231
IYS2019-Kaganovsky-29-Bongo-1-28,lifeStage,veliger
IYS2019-Kaganovsky-29-Bongo-1-28,sex,NA
IYS2019-Kaganovsky-29-Bongo-1-28,abundance,0.673076923076923
IYS2019-Kaganovsky-29-Bongo-1-29,lifeStage,NA
IYS2019-Kaganovsky-29-Bongo-1-29,sex,NA
IYS2019-Kaganovsky-29-Bongo-1-29,abundance,0.865384615384615
IYS2019-Kaganovsky-29-Bongo-1-30,lifeStage,C6
IYS2019-Kaganovsky-29-Bongo-1-30,sex,M
IYS2019-Kaganovsky-29-Bongo-1-30,abundance,0.0961538461538461
IYS2019-Kaganovsky-29-Bongo-1-31,lifeStage,C4
IYS2019-Kaganovsky-29-Bongo-1-31,sex,NA
IYS2019-Kaganovsky-29-Bongo-1-31,abundance,0.0961538461538461
IYS2019-Kaganovsky-29-Bongo-1-32,lifeStage,C6
IYS2019-Kaganovsky-29-Bongo-1-32,sex,F
IYS2019-Kaganovsky-29-Bongo-1-32,abundance,0.288461538461538
IYS2019-Kaganovsky-29-Bongo-1-33,lifeStage,NA
IYS2019-Kaganovsky-29-Bongo-1-33,sex,NA
IYS2019-Kaganovsky-29-Bongo-1-33,abundance,6.15384615384615
IYS2019-Kaganovsky-29-Bongo-1-34,lifeStage,C4
IYS2019-Kaganovsky-29-Bongo-1-34,sex,NA
IYS2019-Kaganovsky-29-Bongo-1-34,abundance,1.82692307692308
IYS2019-Kaganovsky-29-Bongo-1-35,lifeStage,C5
IYS2019-Kaganovsky-29-Bongo-1-35,sex,NA
IYS2019-Kaganovsky-29-Bongo-1-35,abundance,1.34615384615385
IYS2019-Kaganovsky-29-Bongo-1-36,lifeStage,C6
IYS2019-Kaganovsky-29-Bongo-1-36,sex,F
IYS2019-Kaganovsky-29-Bongo-1-36,abundance,2.30769230769231
IYS2019-Kaganovsky-29-Bongo-1-37,lifeStage,C1
IYS2019-Kaganovsky-29-Bongo-1-37,sex,NA
IYS2019-Kaganovsky-29-Bongo-1-37,abundance,0.192307692307692
IYS2019-Kaganovsky-29-Bongo-1-38,lifeStage,C2
IYS2019-Kaganovsky-29-Bongo-1-38,sex,NA
IYS2019-Kaganovsky-29-Bongo-1-38,abundance,2.98076923076923
IYS2019-Kaganovsky-29-Bongo-1-39,lifeStage,C3
IYS2019-Kaganovsky-29-Bongo-1-39,sex,NA
IYS2019-Kaganovsky-29-Bongo-1-39,abundance,2.88461538461538
IYS2019-Kaganovsky-29-Bongo-1-40,lifeStage,C6
IYS2019-Kaganovsky-29-Bongo-1-40,sex,F
IYS2019-Kaganovsky-29-Bongo-1-40,abundance,0.0961538461538461
IYS2019-Kaganovsky-29-Bongo-1-41,lifeStage,C5
IYS2019-Kaganovsky-29-Bongo-1-41,sex,M
IYS2019-Kaganovsky-29-Bongo-1-41,abundance,0.0961538461538461
IYS2019-Kaganovsky-29-Bongo-1-42,lifeStage,C4
IYS2019-Kaganovsky-29-Bongo-1-42,sex,NA
IYS2019-Kaganovsky-29-Bongo-1-42,abundance,0.0240384615384615
IYS2019-Kaganovsky-29-Bongo-1-43,lifeStage,C5
IYS2019-Kaganovsky-29-Bongo-1-43,sex,NA
IYS2019-Kaganovsky-29-Bongo-1-43,abundance,0.961538461538461
IYS2019-Kaganovsky-29-Bongo-1-44,lifeStage,C4
IYS2019-Kaganovsky-29-Bongo-1-44,sex,NA
IYS2019-Kaganovsky-29-Bongo-1-44,abundance,0.288461538461538
IYS2019-Kaganovsky-29-Bongo-1-45,lifeStage,C4
IYS2019-Kaganovsky-29-Bongo-1-45,sex,NA
IYS2019-Kaganovsky-29-Bongo-1-45,abundance,0.288461538461538
IYS2019-Kaganovsky-29-Bongo-1-46,lifeStage,C1
IYS2019-Kaganovsky-29-Bongo-1-46,sex,NA
IYS2019-Kaganovsky-29-Bongo-1-46,abundance,0.769230769230769
IYS2019-Kaganovsky-29-Bongo-1-47,lifeStage,C2
IYS2019-Kaganovsky-29-Bongo-1-47,sex,NA
IYS2019-Kaganovsky-29-Bongo-1-47,abundance,1.25
IYS2019-Kaganovsky-29-Bongo-1-48,lifeStage,C3
IYS2019-Kaganovsky-29-Bongo-1-48,sex,NA
IYS2019-Kaganovsky-29-Bongo-1-48,abundance,1.63461538461538
IYS2019-Kaganovsky-29-Bongo-1-49,lifeStage,NA
IYS2019-Kaganovsky-29-Bongo-1-49,sex,NA
IYS2019-Kaganovsky-29-Bongo-1-49,abundance,0.673076923076923
IYS2019-Kaganovsky-29-Bongo-1-50,lifeStage,NA
IYS2019-Kaganovsky-29-Bongo-1-50,sex,NA
IYS2019-Kaganovsky-29-Bongo-1-50,abundance,2.21153846153846
IYS2019-Kaganovsky-29-Bongo-1-51,lifeStage,C6
IYS2019-Kaganovsky-29-Bongo-1-51,sex,F
IYS2019-Kaganovsky-29-Bongo-1-51,abundance,1.34615384615385
IYS2019-Kaganovsky-29-Bongo-1-52,lifeStage,C6
IYS2019-Kaganovsky-29-Bongo-1-52,sex,F
IYS2019-Kaganovsky-29-Bongo-1-52,abundance,7.21153846153846
IYS2019-Kaganovsky-29-Bongo-1-53,lifeStage,C4
IYS2019-Kaganovsky-29-Bongo-1-53,sex,NA
IYS2019-Kaganovsky-29-Bongo-1-53,abundance,0.673076923076923
IYS2019-Kaganovsky-29-Bongo-1-54,lifeStage,C5
IYS2019-Kaganovsky-29-Bongo-1-54,sex,NA
IYS2019-Kaganovsky-29-Bongo-1-54,abundance,9.03846153846154
IYS2019-Kaganovsky-29-Bongo-1-55,lifeStage,C4
IYS2019-Kaganovsky-29-Bongo-1-55,sex,NA
IYS2019-Kaganovsky-29-Bongo-1-55,abundance,0.480769230769231
IYS2019-Kaganovsky-29-Bongo-1-56,lifeStage,C5
IYS2019-Kaganovsky-29-Bongo-1-56,sex,F
IYS2019-Kaganovsky-29-Bongo-1-56,abundance,0.0961538461538461
IYS2019-Kaganovsky-29-Bongo-1-57,lifeStage,C5
IYS2019-Kaganovsky-29-Bongo-1-57,sex,F
IYS2019-Kaganovsky-29-Bongo-1-57,abundance,0.144230769230769
IYS2019-Kaganovsky-29-Bongo-1-58,lifeStage,C5
IYS2019-Kaganovsky-29-Bongo-1-58,sex,M
IYS2019-Kaganovsky-29-Bongo-1-58,abundance,0.240384615384615
IYS2019-Kaganovsky-29-Bongo-1-59,lifeStage,C6
IYS2019-Kaganovsky-29-Bongo-1-59,sex,F
IYS2019-Kaganovsky-29-Bongo-1-59,abundance,0.0721153846153846
IYS2019-Kaganovsky-29-Bongo-1-60,lifeStage,C6
IYS2019-Kaganovsky-29-Bongo-1-60,sex,M
IYS2019-Kaganovsky-29-Bongo-1-60,abundance,0.0240384615384615
IYS2019-Kaganovsky-29-Bongo-1-61,lifeStage,C2
IYS2019-Kaganovsky-29-Bongo-1-61,sex,NA
IYS2019-Kaganovsky-29-Bongo-1-61,abundance,0.0961538461538461
IYS2019-Kaganovsky-29-Bongo-1-62,lifeStage,NA
IYS2019-Kaganovsky-29-Bongo-1-62,sex,NA
IYS2019-Kaganovsky-29-Bongo-1-62,abundance,0.817307692307692
IYS2019-Kaganovsky-29-Bongo-1-63,lifeStage,NA
IYS2019-Kaganovsky-29-Bongo-1-63,sex,NA
IYS2019-Kaganovsky-29-Bongo-1-63,abundance,0.0480769230769231
IYS2019-Kaganovsky-29-Bongo-1-64,lifeStage,C6
IYS2019-Kaganovsky-29-Bongo-1-64,sex,F
IYS2019-Kaganovsky-29-Bongo-1-64,abundance,0.0961538461538461
IYS2019-Kaganovsky-29-Bongo-1-65,lifeStage,C4
IYS2019-Kaganovsky-29-Bongo-1-65,sex,NA
IYS2019-Kaganovsky-29-Bongo-1-65,abundance,0.0961538461538461
IYS2019-Kaganovsky-29-Bongo-1-66,lifeStage,C6
IYS2019-Kaganovsky-29-Bongo-1-66,sex,F
IYS2019-Kaganovsky-29-Bongo-1-66,abundance,0.769230769230769
IYS2019-Kaganovsky-29-Bongo-1-67,lifeStage,C6
IYS2019-Kaganovsky-29-Bongo-1-67,sex,M
IYS2019-Kaganovsky-29-Bongo-1-67,abundance,0.192307692307692
IYS2019-Kaganovsky-29-Bongo-1-68,lifeStage,C3
IYS2019-Kaganovsky-29-Bongo-1-68,sex,NA
IYS2019-Kaganovsky-29-Bongo-1-68,abundance,0.0961538461538461
IYS2019-Kaganovsky-29-Bongo-1-69,lifeStage,C6
IYS2019-Kaganovsky-29-Bongo-1-69,sex,F
IYS2019-Kaganovsky-29-Bongo-1-69,abundance,1.73076923076923
IYS2019-Kaganovsky-29-Bongo-1-70,lifeStage,C6
IYS2019-Kaganovsky-29-Bongo-1-70,sex,M
IYS2019-Kaganovsky-29-Bongo-1-70,abundance,0.0961538461538461
IYS2019-Kaganovsky-29-Bongo-1-71,lifeStage,C6
IYS2019-Kaganovsky-29-Bongo-1-71,sex,F
IYS2019-Kaganovsky-29-Bongo-1-71,abundance,0.480769230769231
